app_key,app_display,surface_type,surface_name,file_path,function_name,function_kind,start_line,end_line,line_count,cyclomatic,loop_count,max_loop_depth,time_complexity,space_complexity,risk_level,risk_score,patterns,bound_controls,suggestions
MyBudget,MyBudget,file,token-vault,MyBudget/packages/shared/src/bank-sync/token-vault.ts,put,method,77,79,3,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,token-vault,MyBudget/packages/shared/src/bank-sync/token-vault.ts,get,method,80,82,3,2,0,0,O(1) (estimated),O(1) (estimated),low,2.2,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,token-vault,MyBudget/packages/shared/src/bank-sync/token-vault.ts,delete,method,83,85,3,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,token-vault,MyBudget/packages/shared/src/bank-sync/token-vault.ts,createEncryptedBankTokenVault,function_declaration,89,144,56,1,0,0,O(1) (estimated),O(n) (estimated),low,3.15,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,token-vault,MyBudget/packages/shared/src/bank-sync/token-vault.ts,inline_L94,arrow_function,94,94,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,token-vault,MyBudget/packages/shared/src/bank-sync/token-vault.ts,setTokens,method,97,120,24,4,0,0,O(1) (estimated),O(n) (estimated),low,3.4,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,token-vault,MyBudget/packages/shared/src/bank-sync/token-vault.ts,getTokens,method,122,135,14,3,0,0,O(1) (estimated),O(n) (estimated),low,3.05,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,token-vault,MyBudget/packages/shared/src/bank-sync/token-vault.ts,deleteTokens,method,137,142,6,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,token-vault,MyBudget/packages/shared/src/bank-sync/token-vault.ts,defaultTokenEncryptionContext,function_declaration,146,156,11,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,token-vault,MyBudget/packages/shared/src/bank-sync/token-vault.ts,createKmsBackedBankTokenVault,function_declaration,158,277,120,1,0,0,O(1) (estimated),O(n) (estimated),low,4.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,token-vault,MyBudget/packages/shared/src/bank-sync/token-vault.ts,inline_L164,arrow_function,164,164,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,token-vault,MyBudget/packages/shared/src/bank-sync/token-vault.ts,buildContext,function_declaration,169,178,10,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,token-vault,MyBudget/packages/shared/src/bank-sync/token-vault.ts,setTokens,method,181,227,47,4,0,0,O(1) (estimated),O(n) (estimated),low,4.2,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,token-vault,MyBudget/packages/shared/src/bank-sync/token-vault.ts,getTokens,method,229,268,40,3,0,0,O(1) (estimated),O(n) (estimated),low,3.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,token-vault,MyBudget/packages/shared/src/bank-sync/token-vault.ts,deleteTokens,method,270,275,6,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,token-vault.test,MyBudget/packages/shared/src/bank-sync/__tests__/token-vault.test.ts,inline_L9,arrow_function,9,88,80,1,0,0,O(1) (estimated),O(1) (estimated),low,3.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,token-vault.test,MyBudget/packages/shared/src/bank-sync/__tests__/token-vault.test.ts,inline_L10,arrow_function,10,41,32,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,token-vault.test,MyBudget/packages/shared/src/bank-sync/__tests__/token-vault.test.ts,encrypt,arrow_function,13,13,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,token-vault.test,MyBudget/packages/shared/src/bank-sync/__tests__/token-vault.test.ts,decrypt,arrow_function,14,14,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,token-vault.test,MyBudget/packages/shared/src/bank-sync/__tests__/token-vault.test.ts,nowIso,arrow_function,19,19,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,token-vault.test,MyBudget/packages/shared/src/bank-sync/__tests__/token-vault.test.ts,inline_L43,arrow_function,43,87,45,1,0,0,O(1) (estimated),O(n) (estimated),low,3.15,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,token-vault.test,MyBudget/packages/shared/src/bank-sync/__tests__/token-vault.test.ts,encrypt,arrow_function,46,51,6,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,token-vault.test,MyBudget/packages/shared/src/bank-sync/__tests__/token-vault.test.ts,decrypt,arrow_function,52,60,9,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,token-vault.test,MyBudget/packages/shared/src/bank-sync/__tests__/token-vault.test.ts,nowIso,arrow_function,65,65,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules,MyBudget/apps/web/app/actions/transaction-rules.ts,fetchTransactionRules,function_declaration,14,16,3,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules,MyBudget/apps/web/app/actions/transaction-rules.ts,fetchTransactionRuleById,function_declaration,18,20,3,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules,MyBudget/apps/web/app/actions/transaction-rules.ts,createTransactionRule,function_declaration,22,24,3,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules,MyBudget/apps/web/app/actions/transaction-rules.ts,updateTransactionRule,function_declaration,26,31,6,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules,MyBudget/apps/web/app/actions/transaction-rules.ts,deleteTransactionRule,function_declaration,33,35,3,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules,MyBudget/apps/web/app/actions/transaction-rules.ts,testRuleMatches,function_declaration,38,63,26,5,0,0,O(1) (estimated),O(n) (estimated),low,3.75,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules,MyBudget/packages/shared/src/db/transaction-rules.ts,createTransactionRule,function_declaration,9,33,25,4,0,0,O(1) (estimated),O(n) (estimated),low,3.4,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules,MyBudget/packages/shared/src/db/transaction-rules.ts,updateTransactionRule,function_declaration,35,71,37,8,0,0,O(1) (estimated),O(1) (estimated),low,4.3,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules,MyBudget/packages/shared/src/db/transaction-rules.ts,deleteTransactionRule,function_declaration,73,75,3,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules,MyBudget/packages/shared/src/db/transaction-rules.ts,getTransactionRules,function_declaration,77,82,6,1,0,1,O(n) (estimated),O(n) (estimated),low,6.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules,MyBudget/packages/shared/src/db/transaction-rules.ts,getEnabledTransactionRules,function_declaration,84,89,6,1,0,1,O(n) (estimated),O(n) (estimated),low,6.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules,MyBudget/packages/shared/src/db/transaction-rules.ts,getTransactionRuleById,function_declaration,91,98,8,2,0,0,O(1) (estimated),O(n) (estimated),low,2.7,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules,MyBudget/packages/shared/src/db/transaction-rules.ts,rowToRule,function_declaration,100,110,11,2,0,0,O(1) (estimated),O(n) (estimated),low,2.7,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules,MyBudget/packages/shared/src/engine/transaction-rules.ts,evaluateStringCondition,function_declaration,61,87,27,6,0,0,O(1) (estimated),O(1) (estimated),low,3.6,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules,MyBudget/packages/shared/src/engine/transaction-rules.ts,evaluateNumericCondition,function_declaration,89,108,20,6,0,0,O(1) (estimated),O(1) (estimated),low,3.6,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules,MyBudget/packages/shared/src/engine/transaction-rules.ts,evaluateConditions,function_declaration,114,139,26,7,1,1,O(n) (estimated),O(1) (estimated),low,7.95,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules,MyBudget/packages/shared/src/engine/transaction-rules.ts,matchRule,function_declaration,150,162,13,3,0,0,O(1) (estimated),O(n) (estimated),low,3.05,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules,MyBudget/packages/shared/src/engine/transaction-rules.ts,applyRules,function_declaration,176,227,52,10,2,2,O(n^2 log n) (estimated),O(n) (estimated),critical,21.3,,,Replace nested loops with indexed lookup structures (Map/Set) to remove repeated scans.; Avoid repeated sorting in hot paths by caching or memoizing sorted results.
MyBudget,MyBudget,file,transaction-rules,MyBudget/packages/shared/src/engine/transaction-rules.ts,inline_L181,arrow_function,181,181,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules.test,MyBudget/packages/shared/src/engine/__tests__/transaction-rules.test.ts,makeTransaction,function_declaration,28,38,11,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules.test,MyBudget/packages/shared/src/engine/__tests__/transaction-rules.test.ts,makeRule,function_declaration,40,50,11,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules.test,MyBudget/packages/shared/src/engine/__tests__/transaction-rules.test.ts,inline_L56,arrow_function,56,148,93,1,0,0,O(1) (estimated),O(1) (estimated),low,3.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules.test,MyBudget/packages/shared/src/engine/__tests__/transaction-rules.test.ts,inline_L57,arrow_function,57,64,8,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules.test,MyBudget/packages/shared/src/engine/__tests__/transaction-rules.test.ts,inline_L66,arrow_function,66,73,8,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules.test,MyBudget/packages/shared/src/engine/__tests__/transaction-rules.test.ts,inline_L75,arrow_function,75,82,8,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules.test,MyBudget/packages/shared/src/engine/__tests__/transaction-rules.test.ts,inline_L84,arrow_function,84,92,9,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules.test,MyBudget/packages/shared/src/engine/__tests__/transaction-rules.test.ts,inline_L94,arrow_function,94,101,8,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules.test,MyBudget/packages/shared/src/engine/__tests__/transaction-rules.test.ts,inline_L103,arrow_function,103,110,8,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules.test,MyBudget/packages/shared/src/engine/__tests__/transaction-rules.test.ts,inline_L112,arrow_function,112,120,9,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules.test,MyBudget/packages/shared/src/engine/__tests__/transaction-rules.test.ts,inline_L122,arrow_function,122,129,8,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules.test,MyBudget/packages/shared/src/engine/__tests__/transaction-rules.test.ts,inline_L131,arrow_function,131,143,13,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules.test,MyBudget/packages/shared/src/engine/__tests__/transaction-rules.test.ts,inline_L145,arrow_function,145,147,3,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules.test,MyBudget/packages/shared/src/engine/__tests__/transaction-rules.test.ts,inline_L154,arrow_function,154,187,34,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules.test,MyBudget/packages/shared/src/engine/__tests__/transaction-rules.test.ts,inline_L155,arrow_function,155,165,11,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules.test,MyBudget/packages/shared/src/engine/__tests__/transaction-rules.test.ts,inline_L167,arrow_function,167,175,9,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules.test,MyBudget/packages/shared/src/engine/__tests__/transaction-rules.test.ts,inline_L177,arrow_function,177,186,10,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules.test,MyBudget/packages/shared/src/engine/__tests__/transaction-rules.test.ts,inline_L193,arrow_function,193,350,158,1,0,0,O(1) (estimated),O(1) (estimated),low,4.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules.test,MyBudget/packages/shared/src/engine/__tests__/transaction-rules.test.ts,inline_L194,arrow_function,194,208,15,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules.test,MyBudget/packages/shared/src/engine/__tests__/transaction-rules.test.ts,inline_L210,arrow_function,210,223,14,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules.test,MyBudget/packages/shared/src/engine/__tests__/transaction-rules.test.ts,inline_L225,arrow_function,225,238,14,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules.test,MyBudget/packages/shared/src/engine/__tests__/transaction-rules.test.ts,inline_L240,arrow_function,240,256,17,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules.test,MyBudget/packages/shared/src/engine/__tests__/transaction-rules.test.ts,inline_L258,arrow_function,258,279,22,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules.test,MyBudget/packages/shared/src/engine/__tests__/transaction-rules.test.ts,inline_L281,arrow_function,281,296,16,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules.test,MyBudget/packages/shared/src/engine/__tests__/transaction-rules.test.ts,inline_L298,arrow_function,298,310,13,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules.test,MyBudget/packages/shared/src/engine/__tests__/transaction-rules.test.ts,inline_L312,arrow_function,312,330,19,1,0,1,O(n) (estimated),O(n) (estimated),low,6.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules.test,MyBudget/packages/shared/src/engine/__tests__/transaction-rules.test.ts,inline_L326,arrow_function,326,326,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-rules.test,MyBudget/packages/shared/src/engine/__tests__/transaction-rules.test.ts,inline_L332,arrow_function,332,349,18,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-sync,MyBudget/packages/shared/src/bank-sync/transaction-sync.ts,reconcileTransactions,function_declaration,51,78,28,1,0,1,O(n) (estimated),O(n) (estimated),low,6.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-sync,MyBudget/packages/shared/src/bank-sync/transaction-sync.ts,inline_L57,arrow_function,57,57,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-sync,MyBudget/packages/shared/src/bank-sync/transaction-sync.ts,inline_L62,arrow_function,62,62,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-sync,MyBudget/packages/shared/src/bank-sync/transaction-sync.ts,inline_L67,arrow_function,67,67,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-sync,MyBudget/packages/shared/src/bank-sync/transaction-sync.ts,resolvePendingTransactions,function_declaration,84,117,34,6,2,1,O(n) (estimated),O(n) to O(n^2) (estimated),medium,11.5,allocation inside loop,,Lift allocations out of loops and reuse buffers to reduce GC pressure.
MyBudget,MyBudget,file,transaction-sync,MyBudget/packages/shared/src/bank-sync/transaction-sync.ts,mapBankTransactionToLocal,function_declaration,122,137,16,4,0,0,O(1) (estimated),O(n) (estimated),low,3.4,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-sync.test,MyBudget/packages/shared/src/bank-sync/__tests__/transaction-sync.test.ts,makeBankTxn,function_declaration,26,44,19,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-sync.test,MyBudget/packages/shared/src/bank-sync/__tests__/transaction-sync.test.ts,makeSyncResult,function_declaration,46,55,10,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-sync.test,MyBudget/packages/shared/src/bank-sync/__tests__/transaction-sync.test.ts,inline_L61,arrow_function,61,160,100,1,0,0,O(1) (estimated),O(1) (estimated),low,3.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-sync.test,MyBudget/packages/shared/src/bank-sync/__tests__/transaction-sync.test.ts,inline_L62,arrow_function,62,76,15,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-sync.test,MyBudget/packages/shared/src/bank-sync/__tests__/transaction-sync.test.ts,inline_L78,arrow_function,78,91,14,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-sync.test,MyBudget/packages/shared/src/bank-sync/__tests__/transaction-sync.test.ts,inline_L93,arrow_function,93,105,13,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-sync.test,MyBudget/packages/shared/src/bank-sync/__tests__/transaction-sync.test.ts,inline_L107,arrow_function,107,116,10,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-sync.test,MyBudget/packages/shared/src/bank-sync/__tests__/transaction-sync.test.ts,inline_L118,arrow_function,118,127,10,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-sync.test,MyBudget/packages/shared/src/bank-sync/__tests__/transaction-sync.test.ts,inline_L129,arrow_function,129,145,17,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-sync.test,MyBudget/packages/shared/src/bank-sync/__tests__/transaction-sync.test.ts,inline_L147,arrow_function,147,159,13,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-sync.test,MyBudget/packages/shared/src/bank-sync/__tests__/transaction-sync.test.ts,inline_L166,arrow_function,166,255,90,1,0,0,O(1) (estimated),O(1) (estimated),low,3.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-sync.test,MyBudget/packages/shared/src/bank-sync/__tests__/transaction-sync.test.ts,inline_L167,arrow_function,167,193,27,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-sync.test,MyBudget/packages/shared/src/bank-sync/__tests__/transaction-sync.test.ts,inline_L195,arrow_function,195,219,25,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-sync.test,MyBudget/packages/shared/src/bank-sync/__tests__/transaction-sync.test.ts,inline_L221,arrow_function,221,231,11,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-sync.test,MyBudget/packages/shared/src/bank-sync/__tests__/transaction-sync.test.ts,inline_L233,arrow_function,233,254,22,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-sync.test,MyBudget/packages/shared/src/bank-sync/__tests__/transaction-sync.test.ts,inline_L261,arrow_function,261,310,50,1,0,0,O(1) (estimated),O(1) (estimated),low,2.65,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-sync.test,MyBudget/packages/shared/src/bank-sync/__tests__/transaction-sync.test.ts,inline_L262,arrow_function,262,277,16,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-sync.test,MyBudget/packages/shared/src/bank-sync/__tests__/transaction-sync.test.ts,inline_L279,arrow_function,279,284,6,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-sync.test,MyBudget/packages/shared/src/bank-sync/__tests__/transaction-sync.test.ts,inline_L286,arrow_function,286,294,9,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-sync.test,MyBudget/packages/shared/src/bank-sync/__tests__/transaction-sync.test.ts,inline_L296,arrow_function,296,301,6,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transaction-sync.test,MyBudget/packages/shared/src/bank-sync/__tests__/transaction-sync.test.ts,inline_L303,arrow_function,303,309,7,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transactions,MyBudget/apps/mobile/app/(tabs)/transactions.tsx,groupByDate,function_declaration,20,38,19,3,1,1,O(n^2 log n) (estimated),O(n) to O(n^2) (estimated),critical,19.45,allocation inside loop,,Avoid repeated sorting in hot paths by caching or memoizing sorted results.; Lift allocations out of loops and reuse buffers to reduce GC pressure.
MyBudget,MyBudget,file,transactions,MyBudget/apps/mobile/app/(tabs)/transactions.tsx,inline_L33,arrow_function,33,33,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transactions,MyBudget/apps/mobile/app/(tabs)/transactions.tsx,inline_L34,arrow_function,34,37,4,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transactions,MyBudget/apps/mobile/app/(tabs)/transactions.tsx,formatSectionDate,function_declaration,40,54,15,3,0,1,O(n) (estimated),O(n) (estimated),low,7.05,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transactions,MyBudget/apps/mobile/app/(tabs)/transactions.tsx,TransactionsScreen,function_declaration,56,127,72,1,0,0,O(1) (estimated),O(n) (estimated),low,3.15,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
MyBudget,MyBudget,file,transactions,MyBudget/apps/mobile/app/(tabs)/transactions.tsx,handleTransactionPress,arrow_function,61,66,6,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,onPress:TransactionRow,Stabilize UI handlers with memoization (for example useCallback) when passed to children.
